RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
61,15651280,Hunter,742.0,Germany,Male,35.0,5,136857.0,1,0,0,84509.57,0
9851,15626012,Obidimkpa,459.0,France,Male,26.0,4,149879.66,1,0,0,50016.17,0
2523,15758056,Calabresi,558.0,France,Male,35.0,1,0.0,2,0,0,111687.57,0
3492,15751593,Fraser,570.0,Germany,Male,35.0,6,85668.59,1,1,0,105525.36,0
8880,15774277,Chiu,809.0,France,Male,43.0,2,0.0,2,1,1,132908.07,0
8602,15647570,Chung,640.0,Germany,Male,45.0,8,120591.19,1,0,0,195123.94,0
4941,15799652,Daigle,763.0,France,Female,38.0,0,152582.2,2,0,0,31892.82,0
8865,15599124,Miller,832.0,France,Female,29.0,5,0.0,2,1,0,178779.52,0
7001,15739548,Johnson,6200.0,France,Male,28.0,9,111167.7,1,1,0,149331.01,0
8727,15570289,Benson,697.0,Germany,Male,43.0,8,103409.16,1,1,0,66893.28,1
9132,15737705,Avdeyeva,775.0,France,Female,27.0,4,152309.37,1,1,0,14873.142857142857,0
4731,15576550,Ugochukwu,619.0,Spain,Female,38.0,1,0.0,1,1,0,112442.63,1
1017,15770424,Onyeorulu,541.0,Germany,Male,40.0,7,95710.11,2,1,0,49063.42,0
6911,15709199,Burson,511.0,Spain,Female,40.0,1,0.0,1,1,1,184118.73,0
2878,15617866,Calabrese,657.0,Spain,Male,67.0,5,119785.47,2,1,1,107534.32,0
526,15786063,Chin,776.0,France,Female,31.0,2,0.0,2,1,1,112349.51,0
9261,15649618,Tomlinson,799.0,Germany,Female,39.0,7,167395.6,2,0,1,139537.43,0
8701,15627637,Obioma,709.0,Germany,Male,23.0,8,73314.04,2,1,0,444125.29000000004,0
5119,15572051,Kennedy,721.0,France,Male,40.0,3,0.0,1,1,1,144874.67,0
1667,15579706,Curtis,611.0,France,Female,46.0,5,0.0,1,1,0,77677.14,1
7249,15736510,Loggia,605.0,Spain,Female,57.0,2,0.0,3,1,0,66652.75,1
7176,15638983,Jara,5472.0,France,Female,38.0,5,133189.4,1,0,0,127388.06,0
3454,15737521,Ball,619.0,Germany,Male,40.0,9,103604.31,2,0,0,140947.05,0
2014,15742238,Dellucci,705.0,Germany,Male,35.0,4,136496.12,2,1,0,116672.02,0
5028,15807989,Wall,681.0,Germany,Male,37.0,8,73179.34,2,1,1,25292.53,0
3097,15745083,Lei,,Germany,Male,59.0,8,91415.76,1,0,0,27965.0,1
5174,15705281,Burt,800.0,Spain,Male,38.0,9,0.0,1,1,0,78744.39,0
5765,15791851,Afanasyeva,726.0,France,Female,34.0,0,185734.75,1,1,1,102036.82,0
2900,15810944,Bryant,586.0,France,Female,35.0,7,0.0,2,1,0,70760.69,0
7032,15580914,Okechukwu,478.0,Spain,Male,48.0,0,83287.05,2,0,1,44147.95,1
3138,15772073,Hodge,664.0,France,Male,48.0,10,0.0,1,1,0,140173.17,1
1167,15633419,Brooks,622.0,Germany,Female,28.0,1,143124.63,2,1,0,81723.8,0
4255,15592078,Davide,590.0,Germany,Female,27.0,8,123599.49,2,1,0,1676.92,0
9453,15748616,Napolitani,599.0,France,Male,27.0,5,0.0,2,1,0,30546.4,0
5641,15800514,Kenechukwu,477.0,Germany,Female,24.0,2,95675.62,2,0,0,162699.7,1
444,15732628,Ugoji,745.0,France,Male,46.0,2,122220.19,1,1,1,118024.1,0
6953,15598838,Greco,659.0,France,Female,,1,151105.68,1,1,1,140934.57,0
1505,15791302,Swift,741.0,France,Male,32.0,8,0.0,2,1,0,143598.7,0
2868,15654211,Milani,559.0,Spain,Female,27.0,1,0.0,1,0,1,1050.33,0
1889,15663921,Pisani,429.0,France,Male,60.0,7,0.0,2,1,1,163691.48,0
2263,15586264,Murray,572.0,France,Male,215.0,2,140431.98,1,1,0,26450.57,1
5646,15785373,Wong,717.0,Spain,Female,42.0,5,190305.78,1,1,0,99347.8,1
527,15600258,Chesnokova,701.0,France,Male,43.0,2,0.0,2,1,1,165303.79,0
8437,15617538,Nwankwo,834.0,Spain,Male,40.0,7,0.0,2,0,0,45038.74,0
2398,15747724,Briggs,671.0,Spain,Female,34.0,10,0.0,1,1,0,23235.38,0
5245,15702190,Fan,672.0,Spain,Male,8.6,5,0.0,2,1,1,64515.5,0
6464,15637411,Tochukwu,749.0,France,Male,30.0,1,0.0,2,0,1,126551.65,0
288,15790678,Davidson,475.0,France,Female,32.0,8,119023.28,1,1,0,100816.29,0
5232,15749519,Lin,822.0,France,Male,38.0,6,128289.7,3,1,0,9149.96,1
9303,15752534,Mironov,,France,Male,36.0,10,0.0,2,1,1,182867.84,0
8048,15576111,Reagan,734.0,Germany,Male,33.0,5,121898.58,1,1,0,61829.89,0
2711,15766869,Uspenskaya,79.25,Germany,Male,7.4,1,89696.84,2,1,1,193179.88,0
4981,15740406,Padovesi,628.0,Germany,Male,38.0,10,113525.84,1,1,0,46044.48,1
9992,15769959,Ajuluchukwu,597.0,France,Female,53.0,4,88381.21,1,1,0,69384.71,1
4060,15691952,Fanucci,676.0,France,Male,37.0,10,106242.67,1,1,1,166678.28,0
8435,15755330,Forbes,512.0,Germany,Male,41.0,7,122403.24,1,0,1,37439.9,1
9012,15717498,Boni,775.0,France,Male,42.0,6,133970.22,2,0,1,187839.9,0
2056,15705991,Kenenna,469.0,Germany,Male,38.0,9,113599.42,1,0,0,11950.29,0
1469,15814846,Ozerova,691.0,France,Male,52.0,3,0.0,1,1,0,175843.68,1
4519,15642991,Tung,850.0,Spain,Female,29.0,7,0.0,2,1,0,23237.25,0
1702,15605279,Francis,792.0,France,Male,50.0,9,0.0,4,1,1,194700.81,1
1899,15629078,Matthias,850.0,Germany,Female,45.0,5,127258.79,1,1,1,192744.23,1
8703,15690589,Udinesi,541.0,France,Male,37.0,9,212314.03,1,0,1,148814.54,0
6390,15687607,Chiemenam,605.0,France,Female,30.0,9,135422.31,1,0,1,186418.85,0
8106,15635116,Burgos,659.0,Spain,Male,60.0,2,0.0,1,1,0,177480.45,1
4564,15694376,Sullivan,705.0,Germany,Female,64.0,3,153469.26,3,0,0,146573.66,1
8829,15777708,Liao,824.0,Spain,Female,38.0,3,0.0,2,1,0,192800.25,0
9614,15737025,Roberts,635.0,France,Male,33.0,1,0.0,3,0,0,178067.33,1
1214,15624229,Noble,694.0,France,Female,22.0,4,0.0,2,1,1,11525.72,0
4363,15618695,Ts'ui,571.0,Spain,Female,22.0,3,108117.1,1,0,1,53328.7,0
5917,15698872,Brown,633.0,Spain,Female,39.0,2,0.0,2,0,0,191207.03,0
8886,15815125,Michael,668.0,Spain,Male,45.0,4,102486.21,2,1,1,158379.25,0
2855,15646609,Chao,748.0,France,Male,33.0,1,142645.43,1,0,0,69132.66,0
4349,15579387,Ni,635.0,Germany,Female,44.0,2,79064.85,2,0,1,113291.75,0
141,15698932,Groves,6048.0,Germany,Male,44.0,10,137452.09,1,1,0,189543.9,0
4963,15665088,Gordon,531.0,France,Female,42.0,2,0.0,2,0,1,90537.47,0
9067,15725509,Otutodilinna,662.0,Germany,Male,30.0,5,115286.68,2,1,1,149587.92,0
3094,15667742,Vincent,627.0,Spain,Male,41.0,5,100880.76,1,0,1,19237.89285714286,0
9567,15743193,Olson,644.0,France,Male,37.0,6,117271.8,2,1,0,104217.96,1
3231,15769902,Christie,679.0,France,Female,33.0,6,0.0,2,1,1,98015.85,0
2245,15756305,Marchesi,4120.0,France,Female,13.2,6,0.0,2,1,1,160663.11,0
7865,15594436,Mazzi,588.0,Spain,Male,33.0,2,0.0,2,1,1,12483.56,0
3026,15745232,Chikelu,759.0,France,Female,39.0,6,0.0,2,1,1,140497.67,0
5421,15583462,Graham,695.0,France,Male,28.0,5,171069.39,2,1,1,88689.4,0
5634,15715877,Lo,821.0,France,Male,28.0,2,0.0,2,1,0,46072.52,0
3558,15594827,Glasgow,675.0,France,Male,34.0,1,124619.33,2,0,1,163667.56,0
1182,15624428,Longo,651.0,Germany,Female,24.0,7,40224.7,1,1,1,178341.33,0
8146,15708904,Yermakova,850.0,France,Female,37.0,9,0.0,1,0,0,100101.06,0
9258,15688689,Esposito,678.0,Germany,Female,37.0,8,149000.91,2,1,1,21472.42,0
6011,15814033,Milano,759.0,Spain,Male,38.0,1,0.0,2,1,0,20778.39,0
7977,15659656,Pan,849.0,France,Male,35.0,4,110837.73,1,0,0,126419.8,0
9094,15671334,Nixon,527.0,France,Male,31.0,4,0.0,1,1,0,169361.89,0
7613,15599535,Howell,678.0,Spain,Male,28.0,5,138668.18,1,1,1,54144.01,0
6530,15728823,Sharwood,836.0,Spain,Female,37.0,10,0.0,2,1,0,111324.41,0
8373,15811958,Medland,850.0,Germany,Male,44.0,2,112755.34,2,0,0,158171.36,0
1720,15746970,Townsend,760.0,Spain,Female,57.0,1,0.0,2,1,1,25101.17,0
7393,15795079,Nnaife,596.0,Spain,Male,67.0,6,0.0,2,1,1,138350.74,0
801,15747542,Perez,605.0,France,Male,52.0,7,0.0,2,1,1,173952.5,0
4814,15723858,Schiavone,517.0,Spain,Male,39.0,3,0.0,2,0,1,12465.51,0
580,15658032,Hopkins,701.0,France,Male,39.0,2,0.0,2,1,1,82526.92,0
3229,15693264,Onyinyechukwuka,583.0,France,Female,29.0,10,0.0,2,1,1,111285.85,0
7394,15757434,Yang,599.0,France,Male,28.0,7,119706.22,1,0,0,31190.42,0
4061,15593250,Hsiao,640.0,France,Female,29.0,4,0.0,2,1,0,44904.26,0
529,15653849,Lu,572.0,Germany,Female,48.0,3,152827.99,1,1,0,38411.79,1
2236,15633930,Yobachukwu,648.0,Spain,Female,56.0,6,157559.59,2,1,0,140991.23,1
7585,15595010,Huang,694.0,Spain,Female,39.0,9,0.0,2,0,0,,0
1871,15782574,Warner,624.0,Spain,Male,33.0,6,0.0,2,0,0,76551.7,0
4711,15685653,Benson,73.125,Germany,Female,40.0,3,162261.01,2,1,0,137028.51,0
3771,15568953,Alexeieva,477.0,France,Male,,1,128554.98,1,1,1,133173.19,0
1890,15716324,Ignatieff,665.0,France,Female,23.0,9,143672.9,1,1,1,115147.33,0
5882,15567991,Obiuto,99.25,Spain,Male,31.0,0,144880.34,2,0,1,175643.44,0
3416,15710689,Angel,578.0,Spain,Male,40.0,6,63609.92,1,0,0,74965.61,1
7289,15672637,Voronkov,571.0,France,Female,30.0,4,85755.86,1,1,0,145115.95,0
1841,15569209,Amaechi,464.0,Spain,Female,34.0,5,76001.57,1,1,1,158668.87,0
1814,15637131,Fallaci,829.0,France,Male,38.0,9,0.0,2,1,0,30529.88,0
3608,15771855,Yu,682.0,France,Male,37.0,5,0.0,2,0,1,112554.68,0
7276,15642336,Shaw,669.0,France,Female,42.0,9,0.0,2,0,0,135630.32,0
167,15724623,Taubman,704.0,Germany,Female,24.0,7,113034.22,1,1,0,162503.48,1
83,15641732,Mills,,France,Female,36.0,3,0.0,2,0,0,26019.59,0
2687,15618765,Ponomaryov,530.0,Germany,Female,42.0,0,99948.45,1,0,1,97338.62,0
8099,15594391,Samaniego,770.0,France,Female,68.0,2,183555.24,1,0,0,159557.28,1
4189,15786153,McKenzie,644.0,Germany,Male,47.0,9,137774.11,2,1,0,151902.78,0
6003,15783026,H?,701.0,France,Female,,2,0.0,1,1,0,47856.78,0
4520,15713769,Michelides,617.0,Spain,Male,38.0,7,0.0,1,1,1,27239.28,0
1240,15660422,Chung,569.0,France,Male,28.0,7,0.0,2,1,0,73977.23,0
728,15767432,Ts'ai,711.0,France,Female,25.0,7,0.0,3,1,1,9679.28,0
3696,15757628,Savage,571.0,France,Male,40.0,10,112896.86,1,1,1,121402.53,0
2787,15585100,Rioux,511.0,Germany,Female,40.0,9,124401.6,1,1,0,198814.24,1
864,15614215,Oguejiofor,717.0,France,Male,53.0,6,0.0,2,0,1,97614.87,0
9271,15712903,Diaz,499.0,France,Female,21.0,3,176511.08,1,1,1,153920.22,0
6550,15792029,Lee,620.0,France,Male,32.0,6,0.0,2,1,0,56139.09,0
2585,15754537,Ko,748.0,France,Male,40.0,0,0.0,1,0,0,60416.76,0
6893,15705009,Cartwright,649.0,France,Female,56.0,8,156974.26,1,1,0,89405.26,1
3953,15796114,Phelps,594.0,France,Female,34.0,7,141525.55,1,0,0,9443.15,0
9795,15659364,Thompson,685.0,Spain,Male,23.0,5,164902.43,1,0,0,141152.28,0
783,15654060,P'eng,517.0,France,Male,41.0,2,0.0,2,0,1,75937.47,0
7663,15650591,Calabrese,809.0,Germany,Male,50.0,10,118098.62,1,1,1,100720.02,1
5525,15654975,Wu,641.0,France,Female,53.0,0,123835.52,2,0,1,160110.65,0
4539,15676835,Anayolisa,710.0,Spain,Male,33.0,1,0.0,2,1,0,168313.17,0
3133,15619407,Buckley,615.0,France,Male,39.0,4,133707.09,1,1,1,108152.75,0
2901,15668575,Hao,626.0,Spain,Female,26.0,8,148610.41,3,0,1,104502.02,1
2431,15689351,Johnson,742.0,Germany,Female,41.0,4,92805.72,1,0,1,73743.95,1
9144,15793197,Bailey,,France,Female,34.0,8,100359.54,1,0,0,46038.28,0
5484,15666032,Mancini,568.0,Spain,Male,28.0,1,127289.28,1,0,0,45611.51,0
9493,15775192,Rounsevell,732.0,Germany,Female,48.0,4,102962.62,1,1,0,120852.85,1
4617,15758136,King,6224.0,France,Male,37.0,3,141803.77,1,0,1,179421.84,0
5243,15662751,Piazza,655.0,Germany,Female,40.0,0,81954.6,1,1,1,198798.44,1
528,15573318,Kung,610.0,France,Male,26.0,8,0.0,2,1,0,166031.08,0
1562,15766374,Leak,632.0,Germany,Male,42.0,4,119624.6,2,1,1,195978.86,0
5256,15745533,Sargent,799.0,France,Female,63.0,1,110314.21,2,1,0,37464.0,1
8856,15689953,Toscani,697.0,Spain,Male,43.0,10,128226.37,1,0,0,188486.94,0
9396,15800961,Ugorji,627.0,Germany,Male,52.0,1,76101.81,2,0,1,177238.35,0
8305,15792868,Mickey,675.0,France,Male,69.0,1,0.0,2,1,0,157097.09,0
220,15774854,Fuller,592.0,France,Male,54.0,8,0.0,1,1,1,28737.71,1
4276,15763895,Hung,536.0,France,Male,32.0,7,178011.5,2,1,0,22375.14,0
6956,15697042,Genovesi,738.0,Spain,Male,,8,127290.61,1,1,0,16081.62,0
2657,15713267,Zimmer,779.0,Spain,Female,34.0,5,0.0,2,0,1,111676.63,0
8961,15657957,Hughes,602.0,Germany,Female,26.0,8,113674.2,1,1,0,197861.16,1
7412,15698749,He,626.0,Germany,Female,23.0,6,85897.95,1,1,0,109742.8,0
5578,15726087,Ch'in,592.0,France,Female,62.0,5,0.0,1,1,1,100941.57,0
7439,15676156,Boyle,528.0,France,Female,32.0,4,85615.66,2,1,0,156192.43,0
1835,15694188,Obidimkpa,700.0,Spain,Female,46.0,5,56580.95,2,0,1,45424.13,0
7664,15652667,Hampton,590.0,France,Male,39.0,9,0.0,2,1,1,104730.52,0
1620,15770309,McDonald,656.0,France,Male,18.0,10,151762.74,1,0,1,127014.32,0
4759,15601263,Young,493.0,Spain,Female,48.0,7,0.0,2,1,0,48545.1,0
6657,15795640,Mai,5464.0,Germany,Female,35.0,1,132371.3,2,0,0,186123.57,0
4207,15720929,Kazantseva,604.0,France,Female,47.0,8,62094.71,3,0,0,9308.1,1
4567,15580682,Tsai,652.0,France,Female,40.0,4,79927.36,2,1,1,33524.6,0
9661,15589401,Allen,,France,Female,30.0,4,0.0,2,1,0,89216.29,0
8690,15684769,Whitson,542.0,France,Male,67.0,10,129431.36,1,0,1,21343.74,0
8366,15659949,Chiu,850.0,France,Male,31.0,1,96399.31,2,1,0,106534.15,0
6101,15720463,Ho,796.0,France,Male,30.0,2,137262.71,2,1,0,62905.29,0
9134,15726776,Donnelly,705.0,Spain,Male,36.0,1,111629.29,1,1,1,21807.16,0
9663,15660611,Gallo,748.0,Spain,Male,39.0,3,0.0,2,1,1,123998.52,0
2243,15714397,Trentino,621.0,Germany,Female,30.0,2,101014.08,2,1,1,165257.31,0
8861,15725762,Kemp,808.0,France,Male,24.0,4,122168.65,1,1,0,174107.04,0
4095,15760880,Edman,513.0,France,Male,,10,0.0,2,0,1,25514.77,0
6220,15662574,Brady,636.0,Spain,Male,37.0,1,115137.26,1,1,0,52484.01,0
2893,15701291,Chidubem,601.0,France,Male,44.0,3,0.0,2,1,0,30607.11,0
8799,15630349,Hollis,543.0,Spain,Male,23.0,5,0.0,2,1,0,117832.39,0
9732,15627859,Nebeolisa,607.0,Germany,Male,29.0,7,102609.0,1,1,0,163257.44,0
2747,15655794,Hanna,620.0,France,Male,36.0,8,0.0,2,1,1,145937.99,0
9142,15756277,Wilson,850.0,Germany,Female,43.0,8,92244.83,2,1,0,54949.73,0
1968,15598088,Ni,559.0,Spain,Male,25.0,5,0.0,2,1,1,163221.22,0
4108,15643865,Lo Duca,601.0,France,Female,40.0,3,92055.36,1,0,1,23521.717142857142,1
6850,15775678,Uspensky,716.0,France,Female,,1,0.0,1,1,1,152108.47,0
6558,15707242,Ibeamaka,504.0,Spain,Male,40.0,5,0.0,2,0,0,146703.36,0
9099,15713559,Onyemauchechukwu,473.0,Germany,Female,32.0,5,146602.25,2,1,1,72946.95,0
3946,15652789,Hancock,657.0,Spain,Male,40.0,10,0.0,2,1,1,7570.099999999999,0
6574,15690332,Wang,647.0,Germany,Male,35.0,3,192407.97,1,1,1,40145.28,0
1365,15719958,Degtyarev,850.0,Germany,Male,39.0,3,124548.99,2,1,1,120380.12,0
480,15797736,Smith,658.0,France,Male,29.0,4,80262.6,1,1,1,20612.82,0
6292,15779886,Munson,563.0,Spain,Male,24.0,7,0.0,2,0,0,16319.56,0
6709,15653448,Duncan,754.0,France,Male,34.0,7,0.0,2,1,1,65219.85,0
7695,15807335,Spencer,676.0,Spain,Female,64.0,4,116954.32,1,1,1,91149.48,0
5158,15751185,Aparicio,699.0,Spain,Female,50.0,0,158633.61,1,1,0,193785.87,0
8070,15700654,Liardet,617.0,Germany,Male,44.0,9,49157.09,2,1,0,53294.17,0
5372,15580701,Ma,712.0,France,Male,33.0,3,153819.58,1,1,0,79176.09,1
7460,15583724,Raymond,645.0,Spain,Female,29.0,4,0.0,2,1,1,74346.11,0
2356,15710366,Hamilton,569.0,Spain,Female,42.0,1,0.0,1,1,1,83629.6,1
9595,15619898,Chiefo,785.0,France,Male,55.0,5,0.0,2,1,1,7008.65,0
5606,15730272,Evseev,619.0,France,Male,58.0,5,152199.33,1,1,1,86022.09,0
1506,15798975,Doherty,606.0,Germany,Male,48.0,4,132403.56,1,0,0,36091.91,1
7810,15780989,Hajek,579.0,Spain,Male,43.0,2,145843.82,1,1,1,198402.37,1
8075,15789557,Howell-Price,,Germany,Female,27.0,7,129810.6,1,1,1,59259.44,0
8686,15597885,Kerr,772.0,France,Male,43.0,6,0.0,2,1,1,57675.88,0
1013,15655274,Bardin,548.0,France,Female,29.0,4,0.0,2,0,1,48673.18,0
7590,15620832,Dean,723.0,France,Female,35.0,0,0.0,2,0,1,61290.99,0
6873,15642816,De Salis,850.0,France,Female,27.0,7,43658.33,2,1,1,21178.43,0
7125,15697460,Lai,596.0,Germany,Male,34.0,4,99441.21,2,0,1,4802.27,0
3520,15594878,Thompson,661.0,Spain,Female,41.0,5,28082.95,1,1,0,69586.27,1
3979,15669490,Ifeanacho,837.0,Germany,Male,37.0,6,94001.61,2,1,0,140723.05,0
439,15783501,Findlay,100.0,France,Female,38.0,2,168190.33,2,1,0,68052.08,0
3707,15657565,Nwokezuike,629.0,Spain,Female,44.0,6,125512.98,2,0,0,79082.76,0
9062,15724444,Wall,567.0,France,Female,38.0,1,125877.65,2,1,1,107841.77,0
8459,15728542,Vorobyova,850.0,France,Female,71.0,4,0.0,2,1,1,107236.87,0
7205,15585192,Cremonesi,686.0,Spain,Male,39.0,10,136258.06,1,0,0,89199.51,0
5921,15640648,Howe,698.0,France,Male,36.0,6,0.0,2,0,1,19231.98,0
7825,15761149,Teng,673.0,France,Female,44.0,8,133444.97,1,0,1,5708.19,0
6237,15719649,Lambie,553.0,France,Male,38.0,3,99844.68,1,0,0,187915.7,0
3835,15704819,Ositadimma,734.0,Spain,Female,39.0,6,92126.26,2,0,0,112973.34,0
6159,15626457,Zetticci,671.0,France,Male,31.0,0,116234.61,1,1,0,172096.08,0
4005,15738546,Gboliwe,530.0,Spain,Female,41.0,4,0.0,2,0,1,147606.71,0
1335,15664772,Greece,489.0,Germany,Male,28.0,1,79460.98,2,1,1,167973.63,0
39,15717426,Armstrong,850.0,France,Male,36.0,7,0.0,1,1,1,40812.9,0
4953,15731543,Becker,679.0,Spain,Male,58.0,9,109327.65,1,1,1,3829.13,0
7940,15761717,Ch'ien,720.0,France,Male,26.0,10,51962.91,2,1,0,45507.24,0
2139,15688619,Scott,718.0,Spain,Male,45.0,3,105266.32,2,1,1,193724.51,0
5099,15730353,Olisaemeka,550.0,Germany,Male,29.0,9,145294.08,2,1,0,147484.13,0
8918,15757865,Powell,642.0,France,Male,62.0,7,0.0,2,1,1,61120.75,0
7066,15568162,Sung,527.0,Spain,Male,265.0,8,0.0,1,1,1,51711.57,0
5269,15687648,Nicholson,691.0,France,Male,28.0,1,0.0,2,0,0,92865.41,0
1748,15659486,Yudina,586.0,Germany,Male,34.0,9,74309.81,1,1,0,15034.93,0
9418,15656829,Hughes,577.0,Spain,Female,33.0,6,0.0,2,1,0,57975.8,0
4085,15750458,Hawkins,693.0,France,Female,39.0,4,0.0,2,0,1,142331.39,0
6807,15795586,McDonald,478.0,France,Male,35.0,1,92474.05,1,1,0,178626.07,0
699,15669516,Steele,746.0,Spain,Male,36.0,2,0.0,2,1,1,16436.56,0
5723,15700650,Cousens,681.0,France,Male,34.0,3,0.0,2,0,0,55816.2,0
4858,15717995,Keen,849.0,France,Male,27.0,0,0.0,2,0,1,157891.86,0
9068,15684645,Ajuluchukwu,704.0,Germany,Male,41.0,9,62078.21,2,1,0,129050.67,0
9586,15610557,McCarthy,695.0,Spain,Female,35.0,7,79858.13,2,1,1,127977.66,0
2617,15658360,Gregory,762.0,Spain,Male,35.0,9,122929.42,2,0,0,149822.04,0
8357,15792004,Heath,731.0,Spain,Female,26.0,3,0.0,2,1,0,37697.29,0
8933,15700394,Palermo,713.0,Spain,Female,26.0,4,122857.46,2,1,0,144682.17,1
8223,15791304,Ch'ang,604.0,Germany,Male,25.0,7,165413.43,1,1,1,35279.74,0
3668,15807340,O'Donnell,525.0,Germany,Male,33.0,4,131023.76,2,0,0,55072.93,0
2930,15729054,Korovina,744.0,Germany,Male,32.0,4,96106.83,1,1,1,79812.77,0
2670,15693947,Tokareva,614.0,France,Female,19.0,5,97445.49,2,1,0,122823.34,0
9809,15581115,Middleton,603.0,France,Female,39.0,9,76769.68,1,0,0,48224.72,0
5134,15668104,Kerr,479.0,Spain,Male,37.0,6,118433.94,1,0,1,160060.9,0
2441,15790659,Sheets,701.0,Spain,Male,59.0,7,0.0,2,0,1,27597.59,0
9314,15757912,Bradley,722.0,Germany,Female,37.0,0,125977.81,1,0,0,160162.42,0
9111,15727391,Collier,688.0,Germany,Male,29.0,9,144553.5,2,1,0,143454.95,0
2229,15610594,Moss,644.0,France,Female,37.0,8,0.0,2,1,0,20968.88,0
8123,15603749,Galkina,564.0,France,Female,53.0,2,45472.28,1,1,1,41055.71,1
1615,15646037,Sopuluchi,641.0,France,Male,77.0,9,0.0,3,1,1,81514.06,0
710,15734886,Mazzi,5488.0,France,Female,34.0,3,123971.51,2,1,0,147794.63,0
6451,15781409,Lazarev,834.0,France,Female,28.0,6,0.0,1,1,0,74287.53,0
1687,15570205,Tao,682.0,Spain,Male,36.0,5,0.0,2,1,1,147758.51,0
2611,15729412,Holloway,682.0,France,Male,38.0,4,107192.38,1,1,1,15669.17,0
7268,15724851,Farmer,507.0,Germany,Male,31.0,9,111589.67,1,1,0,150037.19,0
9785,15687626,Zhirov,527.0,France,Male,39.0,4,0.0,2,1,0,167183.07,1
7772,15715512,Hsia,850.0,Germany,Male,29.0,1,154640.41,1,1,1,164039.51,0
6809,15720134,Reynolds,709.0,Germany,Male,30.0,9,115479.48,2,1,1,134732.99,0
9637,15613048,Anderson,648.0,Germany,Female,40.0,5,139973.65,1,1,1,667.66,1
4824,15744789,McConnell,786.0,Spain,Female,32.0,6,114512.59,1,1,0,15796.66,0
7009,15638610,Kennedy,635.0,Germany,Female,65.0,5,117325.54,1,1,0,155799.86,1
673,15721024,Wickens,642.0,France,Male,130.0,0,0.0,1,0,0,47472.68,0
1886,15663830,De Luca,563.0,Spain,Male,32.0,6,0.0,2,1,1,19720.08,0
6153,15735080,Cummins,508.0,France,Female,64.0,2,0.0,1,1,1,6076.62,0
2561,15711834,Long,650.0,Spain,Female,30.0,6,0.0,1,0,0,67997.13,1
2384,15642468,Clark,697.0,France,Male,42.0,9,132739.26,2,0,0,174667.65,0
8036,15733705,Bull,577.0,France,Female,30.0,8,92472.1,2,0,1,126434.61,0
502,15715941,Lueck,692.0,France,Male,54.0,5,0.0,2,1,1,88721.84,0
8059,15698184,Marshall,484.0,France,Female,50.0,2,90408.16,2,0,0,48170.57,0
1458,15590320,Shelton,850.0,France,Male,66.0,4,0.0,2,0,1,64350.8,0
8644,15813660,Forlonge,754.0,Spain,Male,40.0,2,160625.17,1,0,1,3554.63,0
165,15658929,Taverner,683.0,Spain,Male,29.0,0,133702.89,1,1,0,55582.54,1
3898,15666884,Su,508.0,Germany,Female,41.0,5,82161.7,2,1,0,187776.49,0
6154,15619537,Lavrentiev,550.0,France,Male,31.0,5,142200.19,2,1,1,122221.71,0
3157,15569641,Sung,692.0,Germany,Female,41.0,8,130701.29,1,1,0,59354.24,1
7378,15592999,Reid,691.0,France,Female,40.0,0,115465.98,1,1,1,60622.61,0
3181,15750447,Ozoemena,678.0,France,Female,60.0,10,117738.81,1,1,0,147489.76,1
259,15750803,Jess,693.0,France,Female,30.0,6,127992.25,1,1,1,50457.2,0
6365,15663421,Esposito,527.0,Spain,Male,28.0,6,128396.33,2,1,0,79919.97,0
5471,15736124,Thompson,617.0,France,Male,25.0,1,102585.88,2,1,1,115387.4,0
5194,15767757,Pisano,562.0,Spain,Female,29.0,9,120307.58,1,1,1,6795.61,0
3002,15675949,Fleming,696.0,Spain,Female,43.0,4,0.0,2,1,1,66406.37,0
8999,15692577,Tomlinson,674.0,Germany,Female,38.0,10,83727.68,1,1,0,45418.12,0
5181,15799720,Coburn,569.0,Spain,Male,43.0,8,161546.68,2,0,1,178187.28,0
8310,15599976,Bellasis,749.0,France,Female,27.0,9,0.0,2,1,0,132734.87,0
7158,15627699,Pirogova,558.0,France,Male,32.0,10,105000.23,1,1,0,190019.61,0
2762,15573280,Gallagher,646.0,Germany,Male,50.0,6,145295.31,2,1,1,27814.74,0
8705,15777586,Moss,784.0,Spain,Female,42.0,2,109052.04,2,1,0,6409.55,0
1770,15684267,Davila,607.0,Germany,Male,39.0,2,84468.67,2,1,1,121945.42,0
1115,15626147,Maclean,608.0,France,Female,62.0,8,144976.5,1,0,0,175836.03,1
6644,15762123,Davide,717.0,Spain,Female,34.0,1,0.0,2,1,0,119313.74,0
4206,15670103,Dickinson,565.0,France,Female,38.0,5,126645.13,1,1,1,168303.55,0
8483,15756655,Madukaife,632.0,France,Female,34.0,2,0.0,2,0,0,165385.55,0
5929,15761241,Hsieh,578.0,Germany,Female,36.0,8,129745.1,1,1,1,143683.75,0
1153,15589754,Malloy,652.0,Germany,Male,45.0,2,151421.44,1,0,1,115333.43,0
8028,15769412,Atkinson,684.0,Spain,Male,39.0,4,207034.96,2,0,0,157694.76,1
4698,15680706,Balashov,537.0,Germany,Male,48.0,4,131834.8,1,1,0,23782.42142857143,1
